id,input,expected_output
47,Sophia was born on 05/12/1980. They are married to Emily. Their child Robert was born on 02/08/2010. Sometimes they write messages with spelling mistakes. Michael is the sibling of Sophia.,"{""relationships"": [{""subject"": ""Sophia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Emily"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Emily""}, {""subject"": ""Sophia"", ""predicate"": ""[SIBLING]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[SIBLING]"", ""object"": ""Sophia""}], ""birthdates"": [{""entity"": ""Sophia"", ""date"": ""05/12/1980""}, {""entity"": ""Robert"", ""date"": ""02/08/2010""}]}"
48,"Olivia, Sophia, Emily, and Anna participated in a chess tournament. They also bought a new printer for the office. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
49,Anna is hitched to Laura. Their kid Michael had a bday yesterday. Sometimes they write messages with spelling mistakes.,"{""relationships"": [{""subject"": ""Anna"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""Michael""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}, {""subject"": ""Michael"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}], ""birthdates"": []}"
50,Sophia is hitched to Olivia. Their kid Robert had a bday yesterday. The team lost three consecutive matches.,"{""relationships"": [{""subject"": ""Sophia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}], ""birthdates"": []}"
51,"Michael was previously married to Anna, but currently lives with Jonathan. Thomas is the child of Michael and Anna. By the way, the price of oranges went up quite a bit this year.","{""relationships"": [{""subject"": ""Michael"", ""predicate"": ""[SPOUSE]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[SPOUSE]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""Thomas""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}, {""subject"": ""Thomas"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}], ""birthdates"": []}"
52,James and Thomas adopted Emily years ago. Many mistakenly believe they are their nephew. Sometimes they write messages with spelling mistakes.,"{""relationships"": [{""subject"": ""James"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Thomas"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""James""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Thomas""}], ""birthdates"": []}"
53,Anna is hitched to David. Their kid Robert had a bday yesterday. No one remembered where the keys were.,"{""relationships"": [{""subject"": ""Anna"", ""predicate"": ""[SPOUSE]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[SPOUSE]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""David"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""David""}], ""birthdates"": []}"
54,Michael and Laura adopted Sophia years ago. Many mistakenly believe they are their nephew. Sometimes they write messages with spelling mistakes.,"{""relationships"": [{""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}], ""birthdates"": []}"
55,Sarah is hitched to James. Their kid Thomas had a bday yesterday. The internet connection failed several times.,"{""relationships"": [{""subject"": ""Sarah"", ""predicate"": ""[SPOUSE]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[CHILD]"", ""object"": ""Thomas""}, {""subject"": ""James"", ""predicate"": ""[CHILD]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[PARENT]"", ""object"": ""Sarah""}, {""subject"": ""Thomas"", ""predicate"": ""[PARENT]"", ""object"": ""James""}], ""birthdates"": []}"
56,"Emily visited Jonathan along with Laura. Later, Sophia arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
57,"James and Jonathan celebrated the birthday of their daughter Robert. She received many gifts. Sometimes they write messages with spelling mistakes. Sarah, Jonathan's sister, also attended.","{""relationships"": [{""subject"": ""James"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Jonathan"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""James""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[SIBLING]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[SIBLING]"", ""object"": ""Jonathan""}], ""birthdates"": []}"
58,"Emily visited Jonathan along with Robert. Later, Sophia arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
59,"David, Anna, Jonathan, and Robert participated in a chess tournament. Sometimes they write messages with spelling mistakes. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
60,Sophia and Olivia adopted Laura years ago. Many mistakenly believe they are their nephew. Nobody really liked the movie they watched on Saturday.,"{""relationships"": [{""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Laura""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Laura"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}], ""birthdates"": []}"
61,"Anna, James, David, and Thomas participated in a chess tournament. The internet connection failed several times. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
62,Sarah and Anna adopted Emily years ago. Many mistakenly believe they are their nephew. Sometimes they write messages with spelling mistakes.,"{""relationships"": [{""subject"": ""Sarah"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Sarah""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}], ""birthdates"": []}"
63,"Olivia was born on 05/12/1980. They are married to David. Their child Sophia was born on 02/08/2010. By the way, the price of oranges went up quite a bit this year. Laura is the sibling of Olivia.","{""relationships"": [{""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""David"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""David""}, {""subject"": ""Olivia"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""Olivia""}], ""birthdates"": [{""entity"": ""Olivia"", ""date"": ""05/12/1980""}, {""entity"": ""Sophia"", ""date"": ""02/08/2010""}]}"
64,Laura and Sarah adopted Michael years ago. Many mistakenly believe they are their nephew. The temperature reached 34 degrees during the afternoon.,"{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Michael""}, {""subject"": ""Sarah"", ""predicate"": ""[CHILD]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Michael"", ""predicate"": ""[PARENT]"", ""object"": ""Sarah""}], ""birthdates"": []}"
65,Laura is hitched to James. Their kid Emily had a bday yesterday. They also bought a new printer for the office.,"{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""James"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""James""}], ""birthdates"": []}"
66,"Sophia was born on 05/12/1980. They are married to Anna. Their child David was born on 02/08/2010. By the way, the price of oranges went up quite a bit this year. Jonathan is the sibling of Sophia.","{""relationships"": [{""subject"": ""Sophia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}, {""subject"": ""Sophia"", ""predicate"": ""[SIBLING]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[SIBLING]"", ""object"": ""Sophia""}], ""birthdates"": [{""entity"": ""Sophia"", ""date"": ""05/12/1980""}, {""entity"": ""David"", ""date"": ""02/08/2010""}]}"
67,"Emily visited Olivia along with Sophia. Later, Robert arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
68,"Jonathan visited Robert along with Olivia. Later, Michael arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
69,Olivia and Thomas adopted Sophia years ago. Many mistakenly believe they are their nephew. The internet connection failed several times.,"{""relationships"": [{""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Thomas"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Thomas""}], ""birthdates"": []}"
70,"Olivia was previously married to Anna, but currently lives with Michael. David is the child of Olivia and Anna. They also bought a new printer for the office.","{""relationships"": [{""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}], ""birthdates"": []}"
71,"Emily, Michael, Thomas, and Anna participated in a chess tournament. No one remembered where the keys were. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
72,Sarah is hitched to Robert. Their kid Sophia had a bday yesterday. The team lost three consecutive matches.,"{""relationships"": [{""subject"": ""Sarah"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Sarah""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}], ""birthdates"": []}"
73,"Robert, Sophia, James, and Anna participated in a chess tournament. The temperature reached 34 degrees during the afternoon. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
74,"Anna visited Michael along with Olivia. Later, James arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
75,"Olivia and James celebrated the birthday of their daughter Jonathan. She received many gifts. By the way, the price of oranges went up quite a bit this year. Laura, James's sister, also attended.","{""relationships"": [{""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""James"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""James""}], ""birthdates"": []}"
76,"Robert was previously married to David, but currently lives with Emily. Sophia is the child of Robert and David. No one remembered where the keys were.","{""relationships"": [{""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""David"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""David""}], ""birthdates"": []}"
77,"Olivia, Jonathan, Anna, and David participated in a chess tournament. The conference lasted for more than four hours. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
78,"Sophia, Olivia, Laura, and James participated in a chess tournament. The conference lasted for more than four hours. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
79,"Olivia visited Anna along with Sophia. Later, Sarah arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
80,James was born on 05/12/1980. They are married to Robert. Their child David was born on 02/08/2010. The conference lasted for more than four hours. Jonathan is the sibling of James.,"{""relationships"": [{""subject"": ""James"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""James""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""James"", ""predicate"": ""[SIBLING]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[SIBLING]"", ""object"": ""James""}], ""birthdates"": [{""entity"": ""James"", ""date"": ""05/12/1980""}, {""entity"": ""David"", ""date"": ""02/08/2010""}]}"
81,"Laura and Sarah celebrated the birthday of their daughter Robert. She received many gifts. No one remembered where the keys were. Sophia, Sarah's sister, also attended.","{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Sarah"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[SIBLING]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[SIBLING]"", ""object"": ""Sarah""}], ""birthdates"": []}"
